9.50 1722238 1839636 2041758 5603632
10.00 615960 702839 801460 2120259
10.50 201126 250592 296606 748324
11.00 68726 90905 111053 270684
11.50 23463 32201 41853 97517
12.00 7786 11120 16228 35134
12.50 2365 3741 6082 12188
13.00 499 1394 2148 4041
13.50 65 346 795 1206
14.00 4 70 222 296
14.50 0 5 36 41
