9.50 1440621 1677484 2485527 5603632
10.00 544592 634076 941591 2120259
10.50 191523 224685 332116 748324
11.00 69224 80801 120659 270684
11.50 24652 29502 43363 97517
12.00 8819 10670 15645 35134
12.50 2949 3736 5503 12188
13.00 1009 1231 1801 4041
13.50 303 385 518 1206
14.00 80 101 115 296
14.50 18 10 13 41
