0.501704	0.508296	0.289755	0.290642	0.505108	0.289016
0.514071	0.521995	0.291295	0.292119	0.518314	0.290317
0.490142	0.491687	0.288270	0.288090	0.490770	0.286940
0.488047	0.485138	0.289360	0.288229	0.485973	0.287358
0.492136	0.485116	0.288871	0.287734	0.488107	0.286947
0.446574	0.445525	0.280161	0.280043	0.444960	0.278775
