9.50 1770372 1863526 1969734 5603632
10.00 664251 699847 756161 2120259
10.50 234260 248316 265748 748324
11.00 84093 91432 95159 270684
11.50 30440 33437 33640 97517
12.00 11012 12392 11730 35134
12.50 3843 4545 3800 12188
13.00 1360 1474 1207 4041
13.50 438 474 294 1206
14.00 114 114 68 296
14.50 15 18 8 41
