0.490197	0.501771	0.288018	0.289161	0.498434	0.288084
0.522088	0.511956	0.291804	0.291690	0.523005	0.291167
0.484410	0.495334	0.287678	0.288118	0.489563	0.286700
0.485238	0.490146	0.290502	0.288273	0.486391	0.287768
0.514214	0.516900	0.290953	0.282290	0.511459	0.284787
0.451536	0.446586	0.280776	0.280583	0.446904	0.279237
