9.50 1771956 1864613 1967063 5603632
10.00 666765 696434 757060 2120259
10.50 234408 248622 265294 748324
11.00 84475 91409 94800 270684
11.50 30609 33491 33417 97517
12.00 11374 12273 11487 35134
12.50 4081 4331 3776 12188
13.00 1532 1356 1153 4041
13.50 496 445 265 1206
14.00 130 109 57 296
14.50 21 12 8 41
