9.50 1455763 1713228 2434641 5603632
10.00 549483 646799 923977 2120259
10.50 193324 228522 326478 748324
11.00 69591 82385 118708 270684
11.50 25045 30053 42419 97517
12.00 9006 10892 15236 35134
12.50 3119 3811 5258 12188
13.00 1093 1277 1671 4041
13.50 331 421 454 1206
14.00 91 92 113 296
14.50 14 14 13 41
