9.50 1898937 1270153 2434542 5603632
10.00 703950 495436 920873 2120259
10.50 241051 198490 308783 748324
11.00 85137 80633 104914 270684
11.50 32143 28888 36486 97517
12.00 12178 10919 12037 35134
12.50 4447 4006 3735 12188
13.00 1513 1370 1158 4041
13.50 428 423 355 1206
14.00 103 99 94 296
14.50 15 9 17 41
