9.50 1802608 1836465 1964559 5603632
10.00 678866 691941 749452 2120259
10.50 239833 246105 262386 748324
11.00 85697 91085 93902 270684
11.50 31092 33389 33036 97517
12.00 11008 12320 11806 35134
12.50 3695 4380 4113 12188
13.00 1074 1539 1428 4041
13.50 237 556 413 1206
14.00 60 134 102 296
14.50 10 23 8 41
