9.50 1776849 1730069 2096714 5603632
10.00 660370 653658 806231 2120259
10.50 232375 230755 285194 748324
11.00 85088 81984 103612 270684
11.50 31215 29496 36806 97517
12.00 11625 10383 13126 35134
12.50 4318 3599 4271 12188
13.00 1519 1238 1284 4041
13.50 473 395 338 1206
14.00 114 99 83 296
14.50 12 12 17 41
