9.50 1874244 1837076 1892312 5603632
10.00 706763 689872 723624 2120259
10.50 251050 237388 259886 748324
11.00 93559 80660 96465 270684
11.50 36598 28157 32762 97517
12.00 15369 9776 9989 35134
12.50 6425 2867 2896 12188
13.00 2562 699 780 4041
13.50 881 126 199 1206
14.00 197 32 67 296
14.50 31 4 6 41
