0.490838	0.505104	0.287924	0.290256	0.498397	0.288073
0.514880	0.533554	0.291088	0.294316	0.522748	0.291146
0.481767	0.497037	0.287481	0.288242	0.489517	0.286689
0.481286	0.495409	0.290638	0.288305	0.486299	0.287774
0.514090	0.510932	0.290239	0.283495	0.511464	0.284772
0.451442	0.445893	0.280901	0.280347	0.446901	0.279249
