0.500838	0.494396	0.289345	0.288871	0.498678	0.288084
0.528336	0.515415	0.292860	0.292414	0.523127	0.291174
0.490625	0.488107	0.287850	0.287888	0.489703	0.286692
0.481987	0.491587	0.287992	0.290101	0.486003	0.287729
0.504875	0.516069	0.285495	0.287216	0.510985	0.284696
0.446314	0.449506	0.280189	0.280813	0.446842	0.279236
