0.501800	0.493422	0.289936	0.288256	0.498705	0.288093
0.536791	0.510231	0.293949	0.291023	0.523492	0.291170
0.492012	0.487535	0.288208	0.287526	0.489759	0.286710
0.487091	0.491060	0.288886	0.289567	0.486200	0.287743
0.504578	0.516782	0.285334	0.288340	0.510944	0.284696
0.444995	0.450455	0.280015	0.280943	0.446781	0.279243
